Variable Name	Variable Description	Data File Name	Data File Description	Begin Year	EndYear	Component	Use Constraints
LBDR40	HPV type 40	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDR42	HPV type 42	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDR45	HPV type 45	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDR51	HPV type 51	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDR52	HPV type 52	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDR53	HPV type 53	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDR54	HPV type 54	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDR55	HPV type 55	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDR56	HPV type 56	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDR58	HPV type 58	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDR59	HPV type 59	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDR61	HPV type 61	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDR62	HPV type 62	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDR64	HPV type 64	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDR66	HPV type 66	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDR67	HPV type 67	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDR68	HPV type 68	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDR69	HPV type 69	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDR70	HPV type 70	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDR71	HPV type 71	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDR72	HPV type 72	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDR73	HPV type 73	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDR81	HPV type 81	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDR82	HPV type 82	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDR83	HPV type 83	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDR84	HPV type 84	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDR89	HPV type 89	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDRHP	Roche LA high positive globin control	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDRLP	Roche LA low positive globin control	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDRPCR	Roche HPV linear array (LA) summary result	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
LBDRPI	HPV type IS39	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
SEQN	Respondent sequence number	HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth	2015	2016	Laboratory	RDC Only
SAMPLEID	Pool identification number	POOLTF_I	Pooled-Sample Technical Support File	2015	2016	Laboratory	None
SEQN	Respondent sequence number.	POOLTF_I	Pooled-Sample Technical Support File	2015	2016	Laboratory	None
WTSB2YRA	Adjusted subsample weight for the individual participant in pooled sample	POOLTF_I	Pooled-Sample Technical Support File	2015	2016	Laboratory	None
SEQN	Respondent sequence number.	PERNT_I	Perchlorate, Nitrate & Thiocyanate - Urine	2015	2016	Laboratory	None
URDNO3LC	Nitrate, urine Comment Code	PERNT_I	Perchlorate, Nitrate & Thiocyanate - Urine	2015	2016	Laboratory	None
URDSCNLC	Thiocyanate, urine Comment Code	PERNT_I	Perchlorate, Nitrate & Thiocyanate - Urine	2015	2016	Laboratory	None
URDUP8LC	Perchlorate, urine Comment Code	PERNT_I	Perchlorate, Nitrate & Thiocyanate - Urine	2015	2016	Laboratory	None
URXNO3	Nitrate, urine (ng/mL)	PERNT_I	Perchlorate, Nitrate & Thiocyanate - Urine	2015	2016	Laboratory	None
URXSCN	Thiocyanate, urine (ng/mL)	PERNT_I	Perchlorate, Nitrate & Thiocyanate - Urine	2015	2016	Laboratory	None
URXUP8	Perchlorate, urine (ng/mL)	PERNT_I	Perchlorate, Nitrate & Thiocyanate - Urine	2015	2016	Laboratory	None
WTSA2YR	Subsample A Weights	PERNT_I	Perchlorate, Nitrate & Thiocyanate - Urine	2015	2016	Laboratory	None
SEQN	Respondent sequence number.	PERNTS_I	Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample	2015	2016	Laboratory	None
URDNO3LC	Nitrate, urine Comment Code	PERNTS_I	Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample	2015	2016	Laboratory	None
URDSCNLC	Thiocyanate, urine Comment Code	PERNTS_I	Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample	2015	2016	Laboratory	None
URDUP8LC	Perchlorate, urine Comment Code	PERNTS_I	Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample	2015	2016	Laboratory	None
URXNO3	Nitrate, urine (ng/mL)	PERNTS_I	Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample	2015	2016	Laboratory	None
URXSCN	Thiocyanate, urine (ng/mL)	PERNTS_I	Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample	2015	2016	Laboratory	None
URXUP8	Perchlorate, urine (ng/mL)	PERNTS_I	Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample	2015	2016	Laboratory	None
WTFSM	Two Year Smoking Weights	PERNTS_I	Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample	2015	2016	Laboratory	None
LBDACRLC	Acrylamide comment code	AMDGYD_I	Acrylamide & Glycidamide	2015	2016	Laboratory	None
LBDGLYLC	Glycidamide comment code	AMDGYD_I	Acrylamide & Glycidamide	2015	2016	Laboratory	None
LBXACR	Acrylamide (pmol/g Hb)	AMDGYD_I	Acrylamide & Glycidamide	2015	2016	Laboratory	None
LBXGLY	Glycideamide (pmol/g Hb)	AMDGYD_I	Acrylamide & Glycidamide	2015	2016	Laboratory	None
SEQN	Respondent sequence number	AMDGYD_I	Acrylamide & Glycidamide	2015	2016	Laboratory	None
WTSA2YR	Subsample A weights	AMDGYD_I	Acrylamide & Glycidamide	2015	2016	Laboratory	None
LBDFORLC	Formaldehyde comment code	FORMAL_I	Formaldehyde	2015	2016	Laboratory	None
LBXFOR	Formaldehyde (nmol/g HB)	FORMAL_I	Formaldehyde	2015	2016	Laboratory	None
SEQN	Respondent sequence number.	FORMAL_I	Formaldehyde	2015	2016	Laboratory	None
WTSA2YR	Subsample A weights	FORMAL_I	Formaldehyde	2015	2016	Laboratory	None
SEQN	Respondent sequence number.	SSPT_I	Pertussis and tetanus – Serum (Surplus)	2015	2016	Laboratory	None
SSFHA	Pertussis Filamentous hemagglutinin antibody IU/mL	SSPT_I	Pertussis and tetanus – Serum (Surplus)	2015	2016	Laboratory	None
SSFHAL	Pertussis Filamentous hemag ab comment code	SSPT_I	Pertussis and tetanus – Serum (Surplus)	2015	2016	Laboratory	None
SSFIM	Pertussis Fimbriae antibody IU/mL	SSPT_I	Pertussis and tetanus – Serum (Surplus)	2015	2016	Laboratory	None
SSFIML	Pertussis Fimbriae antibody comment code	SSPT_I	Pertussis and tetanus – Serum (Surplus)	2015	2016	Laboratory	None
SSPRN	Pertactin antibody IU/mL	SSPT_I	Pertussis and tetanus – Serum (Surplus)	2015	2016	Laboratory	None
SSPRNL	Pertactin antibody comment code	SSPT_I	Pertussis and tetanus – Serum (Surplus)	2015	2016	Laboratory	None
SSPT	Pertussis toxin antibody IU/mL	SSPT_I	Pertussis and tetanus – Serum (Surplus)	2015	2016	Laboratory	None
SSPTL	Pertussis toxin antibody comment code	SSPT_I	Pertussis and tetanus – Serum (Surplus)	2015	2016	Laboratory	None
SSTT	Tetanus toxin antibody IU/mL	SSPT_I	Pertussis and tetanus – Serum (Surplus)	2015	2016	Laboratory	None
SSTTL	Tetanus toxin antibody comment code	SSPT_I	Pertussis and tetanus – Serum (Surplus)	2015	2016	Laboratory	None
WTSSPT	Adjusted examination weight	SSPT_I	Pertussis and tetanus – Serum (Surplus)	2015	2016	Laboratory	None
SEQN	Respondent sequence number.	SSCT_I	Chlamydia Pgp3 (plasmid gene product 3) ELISA (enzyme linked immunosorbent assay) and multiplex bead array (MBA) results	2015	2016	Laboratory	None
SSCTEIA	Chlamydia Pgp3 ELISA	SSCT_I	Chlamydia Pgp3 (plasmid gene product 3) ELISA (enzyme linked immunosorbent assay) and multiplex bead array (MBA) results	2015	2016	Laboratory	None
SSCTEIOD	Chlamydia Pgp3 EIA Optical Density	SSCT_I	Chlamydia Pgp3 (plasmid gene product 3) ELISA (enzyme linked immunosorbent assay) and multiplex bead array (MBA) results	2015	2016	Laboratory	None
SSCTMBA	Chlamydia Pgp3 MBA	SSCT_I	Chlamydia Pgp3 (plasmid gene product 3) ELISA (enzyme linked immunosorbent assay) and multiplex bead array (MBA) results	2015	2016	Laboratory	None
SSCTMBFI	Chlamydia Ppg3 MBA medium fluorescence intensity	SSCT_I	Chlamydia Pgp3 (plasmid gene product 3) ELISA (enzyme linked immunosorbent assay) and multiplex bead array (MBA) results	2015	2016	Laboratory	None
SEQN	Respondent sequence number.	SSCT_I_R	Chlamydia Pgp3 (plasmid gene product 3) ELISA (enzyme linked immunosorbent assay) and multiplex bead array (MBA) results - Youth	2015	2016	Laboratory	RDC Only
SSCTEIA	Chlamydia Pgp3 ELISA	SSCT_I_R	Chlamydia Pgp3 (plasmid gene product 3) ELISA (enzyme linked immunosorbent assay) and multiplex bead array (MBA) results - Youth	2015	2016	Laboratory	RDC Only
SSCTEIOD	Chlamydia Pgp3 EIA Optical Density	SSCT_I_R	Chlamydia Pgp3 (plasmid gene product 3) ELISA (enzyme linked immunosorbent assay) and multiplex bead array (MBA) results - Youth	2015	2016	Laboratory	RDC Only
SSCTMBA	Chlamydia Pgp3 MBA	SSCT_I_R	Chlamydia Pgp3 (plasmid gene product 3) ELISA (enzyme linked immunosorbent assay) and multiplex bead array (MBA) results - Youth	2015	2016	Laboratory	RDC Only
SSCTMBFI	Chlamydia Ppg3 MBA medium fluorescence intensity	SSCT_I_R	Chlamydia Pgp3 (plasmid gene product 3) ELISA (enzyme linked immunosorbent assay) and multiplex bead array (MBA) results - Youth	2015	2016	Laboratory	RDC Only
SEQN	Respondent sequence number	SSFR_I	Flame Retardants - Urine (Surplus)	2015	2016	Laboratory	None
SSBCEP	Bis(2-chloroethyl) phosphate (ug/L)	SSFR_I	Flame Retardants - Urine (Surplus)	2015	2016	Laboratory	None
SSBCEPL	Bis(2-chloroethyl) phosphate(ug/L) comment code	SSFR_I	Flame Retardants - Urine (Surplus)	2015	2016	Laboratory	None
SSBCPP	Bis(1-chloro-2-propyl) phosphate (ug/L)	SSFR_I	Flame Retardants - Urine (Surplus)	2015	2016	Laboratory	None
SSBCPPL	Bis(1-chloro-2-propyl) phosphate (ug/L) comment code	SSFR_I	Flame Retardants - Urine (Surplus)	2015	2016	Laboratory	None
SSBDCPP	Bis(1,3-dichloro-2-propyl) phos(ug/L)	SSFR_I	Flame Retardants - Urine (Surplus)	2015	2016	Laboratory	None
SSBDCPPL	Bis(1,3-dichloro-2-propyl) phos(ug/L) comment code	SSFR_I	Flame Retardants - Urine (Surplus)	2015	2016	Laboratory	None
SSBPPP	4(tert-butyl)phenyl)phenyl phosphate (ug/L)	SSFR_I	Flame Retardants - Urine (Surplus)	2015	2016	Laboratory	None
SSBPPPL	4(tert-butyl)phenyl)phenyl phosphate comment code	SSFR_I	Flame Retardants - Urine (Surplus)	2015	2016	Laboratory	None
SSDBUP	Dibutyl phosphate (ug/L)	SSFR_I	Flame Retardants - Urine (Surplus)	2015	2016	Laboratory	None
SSDBUPL	Dibutyl phosphate (ug/L) comment code	SSFR_I	Flame Retardants - Urine (Surplus)	2015	2016	Laboratory	None
SSDBZP	Dibenzyl phosphate (ug/L)	SSFR_I	Flame Retardants - Urine (Surplus)	2015	2016	Laboratory	None
SSDBZPL	Dibenzyl phosphate (ug/L) comment code	SSFR_I	Flame Retardants - Urine (Surplus)	2015	2016	Laboratory	None
SSDCP	Di-cresyl phosphates (ug/L)	SSFR_I	Flame Retardants - Urine (Surplus)	2015	2016	Laboratory	None
SSDCPL	Di-cresyl phosphates (ug/L) comment code	SSFR_I	Flame Retardants - Urine (Surplus)	2015	2016	Laboratory	None
SSDPHP	Diphenyl phosphate (ug/L)	SSFR_I	Flame Retardants - Urine (Surplus)	2015	2016	Laboratory	None
SSDPHPL	Diphenyl phosphate (ug/L) comment code	SSFR_I	Flame Retardants - Urine (Surplus)	2015	2016	Laboratory	None
SSIPPP	2(isopropyl)phenyl)phenyl phosphate (ug/L)	SSFR_I	Flame Retardants - Urine (Surplus)	2015	2016	Laboratory	None
SSIPPPL	2(isopropyl)phenyl)phenyl phosphate comment code	SSFR_I	Flame Retardants - Urine (Surplus)	2015	2016	Laboratory	None
SSTBBA	2,3,4,5-tetrabromobenzoic acid (ug/L)	SSFR_I	Flame Retardants - Urine (Surplus)	2015	2016	Laboratory	None
SSTBBAL	2,3,4,5-tetrabromobenzoic acid (ug/L) comment code	SSFR_I	Flame Retardants - Urine (Surplus)	2015	2016	Laboratory	None
WTSSBI2Y	Surplus specimen 2 year weights B for 2015-2016	SSFR_I	Flame Retardants - Urine (Surplus)	2015	2016	Laboratory	None
SEQN	Respondent sequence number.	PAH_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2015	2016	Laboratory	None
URDP01LC	1-Hydroxynaphthalene Comment Code	PAH_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2015	2016	Laboratory	None
URDP02LC	2-Hydroxynaphthalene Comment Code	PAH_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2015	2016	Laboratory	None
URDP03LC	3-Hydroxyfluorene Comment Code	PAH_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2015	2016	Laboratory	None
URDP04LC	2-Hydroxyfluorene Comment Code	PAH_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2015	2016	Laboratory	None
URDP06LC	1-Hydroxyphenanthrene Comment Code	PAH_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2015	2016	Laboratory	None
URDP10LC	1-Hydroxypyrene Comment Code	PAH_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2015	2016	Laboratory	None
URDP25LC	2-Hydroxyphenanthrene (ng/L) & 3-Hydroxyphenanthrene Comment Code	PAH_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2015	2016	Laboratory	None
URXP01	1-Hydroxynaphthalene (ng/L)	PAH_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2015	2016	Laboratory	None
URXP02	2-Hydroxynaphthalene (ng/L)	PAH_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2015	2016	Laboratory	None
URXP03	3-Hydroxyfluorene (ng/L)	PAH_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2015	2016	Laboratory	None
URXP04	2-Hydroxyfluorene (ng/L)	PAH_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2015	2016	Laboratory	None
URXP06	1-Hydroxyphenanthrene (ng/L)	PAH_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2015	2016	Laboratory	None
URXP10	1-Hydroxypyrene (ng/L)	PAH_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2015	2016	Laboratory	None
URXP25	2-Hydroxyphenanthrene (ng/L) & 3-Hydroxyphenanthrene (ng/L)	PAH_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2015	2016	Laboratory	None
WTSA2YR	Subsample A weights	PAH_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2015	2016	Laboratory	None
SEQN	Respondent sequence number.	PAHS_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample	2015	2016	Laboratory	None
URDP01LC	1-Hydroxynaphthalene Comment Code	PAHS_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample	2015	2016	Laboratory	None
URDP02LC	2-Hydroxynaphthalene Comment Code	PAHS_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample	2015	2016	Laboratory	None
URDP03LC	3-Hydroxyfluorene Comment Code	PAHS_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample	2015	2016	Laboratory	None
URDP04LC	2-Hydroxyfluorene Comment Code	PAHS_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample	2015	2016	Laboratory	None
URDP06LC	1-Hydroxyphenanthrene Comment Code	PAHS_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample	2015	2016	Laboratory	None
URDP10LC	1-Hydroxypyrene Comment Code	PAHS_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample	2015	2016	Laboratory	None
URDP25LC	2-Hydroxyphenanthrene (ng/L) & 3-Hydroxyphenanthrene Comment Code	PAHS_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample	2015	2016	Laboratory	None
URXP01	1-Hydroxynaphthalene (ng/L)	PAHS_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample	2015	2016	Laboratory	None
URXP02	2-Hydroxynaphthalene (ng/L)	PAHS_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample	2015	2016	Laboratory	None
URXP03	3-Hydroxyfluorene (ng/L)	PAHS_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample	2015	2016	Laboratory	None
URXP04	2-Hydroxyfluorene (ng/L)	PAHS_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample	2015	2016	Laboratory	None
URXP06	1-Hydroxyphenanthrene (ng/L)	PAHS_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample	2015	2016	Laboratory	None
URXP10	1-Hydroxypyrene (ng/L)	PAHS_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample	2015	2016	Laboratory	None
URXP25	2-Hydroxyphenanthrene (ng/L) & 3-Hydroxyphenanthrene (ng/L)	PAHS_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample	2015	2016	Laboratory	None
WTFSM	Two Year Smoking Weights	PAHS_I	Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample	2015	2016	Laboratory	None
SEQN	Respondent sequence number.	OPD_I	Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine	2015	2016	Laboratory	None
URDOP1LC	Dimethylphosphate Comment Code	OPD_I	Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine	2015	2016	Laboratory	None
URDOP2LC	Diethylphosphate Comment Code	OPD_I	Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine	2015	2016	Laboratory	None
URDOP3LC	Dimethylthiophosphate Comment Code	OPD_I	Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine	2015	2016	Laboratory	None
URDOP4LC	Diethylthiophosphate Comment Code	OPD_I	Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine	2015	2016	Laboratory	None
URDOP5LC	Dimethyldithiophosphate Comment Code	OPD_I	Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine	2015	2016	Laboratory	None
URDOP6LC	Diethyldithiophosphate Comment Code	OPD_I	Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine	2015	2016	Laboratory	None
URXOP1	Dimethylphosphate (ng/mL)	OPD_I	Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine	2015	2016	Laboratory	None
URXOP2	Diethylphosphate (ng/mL)	OPD_I	Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine	2015	2016	Laboratory	None
URXOP3	Dimethylthiophosphate (ng/mL)	OPD_I	Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine	2015	2016	Laboratory	None
URXOP4	Diethylthiophosphate (ng/mL)	OPD_I	Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine	2015	2016	Laboratory	None
URXOP5	Dimethyldithiophosphate (ng/mL)	OPD_I	Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine	2015	2016	Laboratory	None
URXOP6	Diethyldithiophosphate (ng/mL)	OPD_I	Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine	2015	2016	Laboratory	None
WTSB2YR	Environmental Subsample B Weights	OPD_I	Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine	2015	2016	Laboratory	None
LBDVD2LC	25-hydroxyvitamin D2 comment code	VID_I	Vitamin D	2015	2016	Laboratory	None
LBDVD3LC	25-hydroxyvitamin D3 comment code	VID_I	Vitamin D	2015	2016	Laboratory	None
LBDVE3LC	epi-25-hydroxyvitamin D3 comment code	VID_I	Vitamin D	2015	2016	Laboratory	None
LBDVIDLC	25-hydroxyvitamin D2 + D3 comment code	VID_I	Vitamin D	2015	2016	Laboratory	None
LBXVD2MS	25-hydroxyvitamin D2 (nmol/L)	VID_I	Vitamin D	2015	2016	Laboratory	None
LBXVD3MS	25-hydroxyvitamin D3 (nmol/L)	VID_I	Vitamin D	2015	2016	Laboratory	None
LBXVE3MS	epi-25-hydroxyvitamin D3 (nmol/L)	VID_I	Vitamin D	2015	2016	Laboratory	None
LBXVIDMS	25-hydroxyvitamin D2 + D3	VID_I	Vitamin D	2015	2016	Laboratory	None
SEQN	Respondent sequence number.	VID_I	Vitamin D	2015	2016	Laboratory	None
SEQN	Respondent sequence number.	SSKL_I	Klotho - Serum (Surplus)	2015	2016	Laboratory	None
SSKLOTH	Klotho (pg/ml)	SSKL_I	Klotho - Serum (Surplus)	2015	2016	Laboratory	None
SEQN	Respondent sequence number.	UFLDE_I	Fluoride - Urine	2015	2016	Laboratory	None
URDUFLLC	Fluoride, urine comment code	UFLDE_I	Fluoride - Urine	2015	2016	Laboratory	None
URXUFL	Fluoride, urine (mg/L)	UFLDE_I	Fluoride - Urine	2015	2016	Laboratory	None
SEQN	Respondent sequence number.	SSCLTY_I	Chlorinated Tyrosine – Serum (Surplus)	2015	2016	Laboratory	None
SSCL1Y	3-chlorotyrosine (Cl-Tyr) (ng/mL)	SSCLTY_I	Chlorinated Tyrosine – Serum (Surplus)	2015	2016	Laboratory	None
SSCL1YL	3-chlorotyrosine (Cl-Tyr) Comment Code	SSCLTY_I	Chlorinated Tyrosine – Serum (Surplus)	2015	2016	Laboratory	None
SSCL2Y	3,5-dichlorotyrosine (Cl2-Tyr) (ng/mL)	SSCLTY_I	Chlorinated Tyrosine – Serum (Surplus)	2015	2016	Laboratory	None
SSCL2YL	3,5-dichlorotyrosine (Cl2-Tyr) Comment Code	SSCLTY_I	Chlorinated Tyrosine – Serum (Surplus)	2015	2016	Laboratory	None
WTSSCL2Y	Surplus specimen chlorinated tyrosine 2 year weights for 2015-2016	SSCLTY_I	Chlorinated Tyrosine – Serum (Surplus)	2015	2016	Laboratory	None
